ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
MatMay-6_bone-1-1,MatMay-6_bone-1,mɨ,5,false,expert,Valenzuela2023,,,
Shan-7_tongue-1-1,Shan-7_tongue-1,ana,45,false,expert,Valenzuela2023,,,
Kat-7_tongue-1-1,Kat-7_tongue-1,ana,45,false,expert,Valenzuela2023,,,
Poy-7_tongue-1-1,Poy-7_tongue-1,ãda,45,false,expert,Valenzuela2023,,,
Ama-7_tongue-1-1,Ama-7_tongue-1,hana,45,false,expert,Valenzuela2023,,,
HanKax-7_tongue-1-1,HanKax-7_tongue-1,hana,45,false,expert,Valenzuela2023,,,
Maw-7_tongue-1-1,Maw-7_tongue-1,ana,45,false,expert,Valenzuela2023,,,
Yaw-7_tongue-1-1,Yaw-7_tongue-1,anna,45,false,expert,Valenzuela2023,,,
Kor-7_tongue-1-1,Kor-7_tongue-1,ana,45,false,expert,Valenzuela2023,,,
Mat-7_tongue-1-1,Mat-7_tongue-1,ana,45,false,expert,Valenzuela2023,,,
Ama-8_hand-1-1,Ama-8_hand-1,mɨkɨ̃,28,false,expert,Valenzuela2023,,,
HanKax-8_hand-1-1,HanKax-8_hand-1,mɨkɨ̃,28,false,expert,Valenzuela2023,,,
Maw-8_hand-1-1,Maw-8_hand-1,mɨkɨ,28,false,expert,Valenzuela2023,,,
Mat-8_hand-1-1,Mat-8_hand-1,mɨkɨn,28,false,expert,Valenzuela2023,,,
MatMay-8_hand-1-1,MatMay-8_hand-1,mɨdante,28,false,expert,Valenzuela2023,,,
Shan-9_night-1-1,Shan-9_night-1,yamɨ,38,false,expert,Valenzuela2023,,,
Kat-9_night-1-1,Kat-9_night-1,yamɨ,38,false,expert,Valenzuela2023,,,
Poy-9_night-1-1,Poy-9_night-1,iãvu,38,false,expert,Valenzuela2023,,,
Ama-9_night-1-1,Ama-9_night-1,yamɨː,38,false,expert,Valenzuela2023,,,
HanKax-9_night-1-1,HanKax-9_night-1,yamɨ,38,false,expert,Valenzuela2023,,,
Maw-9_night-1-1,Maw-9_night-1,yamɨ,38,false,expert,Valenzuela2023,,,
Yaw-9_night-1-1,Yaw-9_night-1,iamɨ,38,false,expert,Valenzuela2023,,,
Kor-9_night-1-1,Kor-9_night-1,imɨt,38,false,expert,Valenzuela2023,,,
Mat-9_night-1-1,Mat-9_night-1,imɨd,38,false,expert,Valenzuela2023,,,
Shan-10_skin-1-1,Shan-10_skin-1,fitʃi,41,false,expert,Valenzuela2023,,,
HanKax-10_skin-1-1,HanKax-10_skin-1,bitʃi,41,false,expert,Valenzuela2023,,,
Maw-10_skin-1-1,Maw-10_skin-1,ɸitʃi,41,false,expert,Valenzuela2023,,,
Yaw-10_skin-1-1,Yaw-10_skin-1,βɨtʃi,41,false,expert,Valenzuela2023,,,
Mat-10_skin-1-1,Mat-10_skin-1,bitsi,41,false,expert,Valenzuela2023,,,
MatMay-10_skin-1-1,MatMay-10_skin-1,bitsi,41,false,expert,Valenzuela2023,,,
Shan-11_fire-1-1,Shan-11_fire-1,tʃi,23,false,expert,Valenzuela2023,,,
Kat-11_fire-1-1,Kat-11_fire-1,tʃii,23,false,expert,Valenzuela2023,,,
Ama-11_fire-1-1,Ama-11_fire-1,tʃiʔi,23,false,expert,Valenzuela2023,,,
HanKax-11_fire-1-1,HanKax-11_fire-1,tʃi,23,false,expert,Valenzuela2023,,,
Maw-11_fire-1-1,Maw-11_fire-1,tʃi,23,false,expert,Valenzuela2023,,,
Yaw-11_fire-1-1,Yaw-11_fire-1,tʃi,23,false,expert,Valenzuela2023,,,
Kat-12_knee-1-1,Kat-12_knee-1,raβɨʂo,31,false,expert,Valenzuela2023,,,
Ama-12_knee-1-1,Ama-12_knee-1,rawoxko,31,false,expert,Valenzuela2023,,,
Shan-13_blood-1-1,Shan-13_blood-1,imi,4,false,expert,Valenzuela2023,,,
Kat-13_blood-1-1,Kat-13_blood-1,himi,4,false,expert,Valenzuela2023,,,
Poy-13_blood-1-1,Poy-13_blood-1,ibi,4,false,expert,Valenzuela2023,,,
Ama-13_blood-1-1,Ama-13_blood-1,himi,4,false,expert,Valenzuela2023,,,
HanKax-13_blood-1-1,HanKax-13_blood-1,himi,4,false,expert,Valenzuela2023,,,
Maw-13_blood-1-1,Maw-13_blood-1,imi,4,false,expert,Valenzuela2023,,,
Yaw-13_blood-1-1,Yaw-13_blood-1,imi,4,false,expert,Valenzuela2023,,,
Kor-13_blood-1-1,Kor-13_blood-1,inta,4,false,expert,Valenzuela2023,,,
Mat-13_blood-1-1,Mat-13_blood-1,imi,4,false,expert,Valenzuela2023,,,
MatMay-13_blood-1-1,MatMay-13_blood-1,imi,4,false,expert,Valenzuela2023,,,
Shan-14_breast-1-1,Shan-14_breast-1,ʂuma,6,false,expert,Valenzuela2023,,,
Kat-14_breast-1-1,Kat-14_breast-1,ʃuma,6,false,expert,Valenzuela2023,,,
Poy-14_breast-1-1,Poy-14_breast-1,hũba,6,false,expert,Valenzuela2023,,,
Ama-14_breast-1-1,Ama-14_breast-1,xoma,6,false,expert,Valenzuela2023,,,
HanKax-14_breast-1-1,HanKax-14_breast-1,ʂuma,6,false,expert,Valenzuela2023,,,
Maw-14_breast-1-1,Maw-14_breast-1,ʂoma,6,false,expert,Valenzuela2023,,,
Yaw-14_breast-1-1,Yaw-14_breast-1,ʃuma,6,false,expert,Valenzuela2023,,,
Kor-14_breast-1-1,Kor-14_breast-1,ʂuma,6,false,expert,Valenzuela2023,,,
Mat-14_breast-1-1,Mat-14_breast-1,ʂuma,6,false,expert,Valenzuela2023,,,
MatMay-14_breast-1-1,MatMay-14_breast-1,ʂuma,6,false,expert,Valenzuela2023,,,
Shan-15_sun-1-1,Shan-15_sun-1,faɾi,42,false,expert,Valenzuela2023,,,
Kat-15_sun-1-1,Kat-15_sun-1,βaɾi,42,false,expert,Valenzuela2023,,,
Poy-15_sun-1-1,Poy-15_sun-1,βaɾi,42,false,expert,Valenzuela2023,,,
Ama-15_sun-1-1,Ama-15_sun-1,bari,42,false,expert,Valenzuela2023,,,
HanKax-15_sun-1-1,HanKax-15_sun-1,badi,42,false,expert,Valenzuela2023,,,
Maw-15_sun-1-1,Maw-15_sun-1,ɸaɾi,42,false,expert,Valenzuela2023,,,
Yaw-15_sun-1-1,Yaw-15_sun-1,βaɾi,42,false,expert,Valenzuela2023,,,
Kor-15_sun-1-1,Kor-15_sun-1,βaɬi,42,false,expert,Valenzuela2023,,,
Mat-15_sun-1-1,Mat-15_sun-1,badi,42,false,expert,Valenzuela2023,,,
MatMay-15_sun-1-1,MatMay-15_sun-1,badiad,42,false,expert,Valenzuela2023,,,
Ama-16_you-1-1,Ama-16_you-1,miya,49,false,expert,Valenzuela2023,,,
HanKax-16_you-1-1,HanKax-16_you-1,mia,49,false,expert,Valenzuela2023,,,
Maw-16_you-1-1,Maw-16_you-1,mia,49,false,expert,Valenzuela2023,,,
Kor-16_you-1-1,Kor-16_you-1,mi,49,false,expert,Valenzuela2023,,,
Mat-16_you-1-1,Mat-16_you-1,mi_,49,false,expert,Valenzuela2023,,,
MatMay-16_you-1-1,MatMay-16_you-1,mi_,49,false,expert,Valenzuela2023,,,
Ama-17_come-1-1,Ama-17_come-1,βɨ,11,false,expert,Valenzuela2023,,,
HanKax-17_come-1-1,HanKax-17_come-1,bɨ,11,false,expert,Valenzuela2023,,,
Maw-17_come-1-1,Maw-17_come-1,ɸɨ,11,false,expert,Valenzuela2023,,,
Yaw-17_come-1-1,Yaw-17_come-1,βɨ,11,false,expert,Valenzuela2023,,,
Kor-17_come-1-1,Kor-17_come-1,βɨ,11,false,expert,Valenzuela2023,,,
Mat-17_come-1-1,Mat-17_come-1,βɨ,11,false,expert,Valenzuela2023,,,
MatMay-17_come-1-1,MatMay-17_come-1,bɨ,11,false,expert,Valenzuela2023,,,
Ama-18_i-1-1,Ama-18_i-1,ɨ,29,false,expert,Valenzuela2023,,,
HanKax-18_i-1-1,HanKax-18_i-1,ɨ,29,false,expert,Valenzuela2023,,,
Maw-18_i-1-1,Maw-18_i-1,ɨ,29,false,expert,Valenzuela2023,,,
Shan-19_flesh-1-1,Shan-19_flesh-1,nami,24,false,expert,Valenzuela2023,,,
Kat-19_flesh-1-1,Kat-19_flesh-1,nami,24,false,expert,Valenzuela2023,,,
Poy-19_flesh-1-1,Poy-19_flesh-1,nãbi,24,false,expert,Valenzuela2023,,,
Ama-19_flesh-1-1,Ama-19_flesh-1,nami,24,false,expert,Valenzuela2023,,,
HanKax-19_flesh-1-1,HanKax-19_flesh-1,nami,24,false,expert,Valenzuela2023,,,
Maw-19_flesh-1-1,Maw-19_flesh-1,nami,24,false,expert,Valenzuela2023,,,
Yaw-19_flesh-1-1,Yaw-19_flesh-1,nami,24,false,expert,Valenzuela2023,,,
Mat-19_flesh-1-1,Mat-19_flesh-1,nami,24,false,expert,Valenzuela2023,,,
MatMay-19_flesh-1-1,MatMay-19_flesh-1,nami,24,false,expert,Valenzuela2023,,,
Shan-20_fat-1-1,Shan-20_fat-1,ʂɨni,21,false,expert,Valenzuela2023,,,
Kat-20_fat-1-1,Kat-20_fat-1,ʃɨni,21,false,expert,Valenzuela2023,,,
Poy-20_fat-1-1,Poy-20_fat-1,hãdi,21,false,expert,Valenzuela2023,,,
Ama-20_fat-1-1,Ama-20_fat-1,xɨni,21,false,expert,Valenzuela2023,,,
HanKax-20_fat-1-1,HanKax-20_fat-1,ʂɨni,21,false,expert,Valenzuela2023,,,
Maw-20_fat-1-1,Maw-20_fat-1,ʂɨni,21,false,expert,Valenzuela2023,,,
Yaw-20_fat-1-1,Yaw-20_fat-1,ʂɨni,21,false,expert,Valenzuela2023,,,
Kor-20_fat-1-1,Kor-20_fat-1,ʃɨni,21,false,expert,Valenzuela2023,,,
Mat-20_fat-1-1,Mat-20_fat-1,ʂɨni,21,false,expert,Valenzuela2023,,,
Shan-21_fingernail-1-1,Shan-21_fingernail-1,mɨtʃiʃi,22,false,expert,Valenzuela2023,,,
Kat-21_fingernail-1-1,Kat-21_fingernail-1,mɨ̃tʃiʃi,22,false,expert,Valenzuela2023,,,
Ama-21_fingernail-1-1,Ama-21_fingernail-1,mɨntsis,22,false,expert,Valenzuela2023,,,
HanKax-21_fingernail-1-1,HanKax-21_fingernail-1,mɨ̃tsis,22,false,expert,Valenzuela2023,,,
Maw-21_fingernail-1-1,Maw-21_fingernail-1,mɨ̃tsisi,22,false,expert,Valenzuela2023,,,
Yaw-21_fingernail-1-1,Yaw-21_fingernail-1,mɨtsisi,22,false,expert,Valenzuela2023,,,
Kor-21_fingernail-1-1,Kor-21_fingernail-1,mɨtʃiun,22,false,expert,Valenzuela2023,,,
Mat-21_fingernail-1-1,Mat-21_fingernail-1,mɨntis,22,false,expert,Valenzuela2023,,,
MatMay-21_fingernail-1-1,MatMay-21_fingernail-1,mɨntsis,22,false,expert,Valenzuela2023,,,
Shan-22_footleg-1-1,Shan-22_footleg-1,taɨ,25,false,expert,Valenzuela2023,,,
Kat-22_footleg-1-1,Kat-22_footleg-1,taɨ,25,false,expert,Valenzuela2023,,,
Poy-22_footleg-1-1,Poy-22_footleg-1,tay,25,false,expert,Valenzuela2023,,,
Ama-22_footleg-1-1,Ama-22_footleg-1,taʔɨ,25,false,expert,Valenzuela2023,,,
HanKax-22_footleg-1-1,HanKax-22_footleg-1,taɨ,25,false,expert,Valenzuela2023,,,
Maw-22_footleg-1-1,Maw-22_footleg-1,taɨ,25,false,expert,Valenzuela2023,,,
Yaw-22_footleg-1-1,Yaw-22_footleg-1,tai,25,false,expert,Valenzuela2023,,,
Kor-22_footleg-1-1,Kor-22_footleg-1,taɨ,25,false,expert,Valenzuela2023,,,
Mat-22_footleg-1-1,Mat-22_footleg-1,taɨ,25,false,expert,Valenzuela2023,,,
MatMay-22_footleg-1-1,MatMay-22_footleg-1,taɨ,25,false,expert,Valenzuela2023,,,
HanKax-23_lipedge-1-1,HanKax-23_lipedge-1,kɨbitʃi,33,false,expert,Valenzuela2023,,,
MatMay-23_lipedge-1-1,MatMay-23_lipedge-1,kwibi,33,false,expert,Valenzuela2023,,,
Kat-24_cheek-1-1,Kat-24_cheek-1,tamu,10,false,expert,Valenzuela2023,,,
Poy-24_cheek-1-1,Poy-24_cheek-1,tãbu,10,false,expert,Valenzuela2023,,,
Ama-24_cheek-1-1,Ama-24_cheek-1,tamo,10,false,expert,Valenzuela2023,,,
HanKax-24_cheek-1-1,HanKax-24_cheek-1,tamu,10,false,expert,Valenzuela2023,,,
Maw-24_cheek-1-1,Maw-24_cheek-1,tamo,10,false,expert,Valenzuela2023,,,
MatMay-24_cheek-1-1,MatMay-24_cheek-1,tambu,10,false,expert,Valenzuela2023,,,
Shan-25_mouth-1-1,Shan-25_mouth-1,kɨʂa,36,false,expert,Valenzuela2023,,,
Kat-25_mouth-1-1,Kat-25_mouth-1,kɨʂa,36,false,expert,Valenzuela2023,,,
Poy-25_mouth-1-1,Poy-25_mouth-1,kɨxaa,36,false,expert,Valenzuela2023,,,
Ama-25_mouth-1-1,Ama-25_mouth-1,kɨʂa,36,false,expert,Valenzuela2023,,,
HanKax-25_mouth-1-1,HanKax-25_mouth-1,kɨʂ̃a,36,false,expert,Valenzuela2023,,,
Maw-25_mouth-1-1,Maw-25_mouth-1,kɨʃa,36,false,expert,Valenzuela2023,,,
Yaw-25_mouth-1-1,Yaw-25_mouth-1,kɨha,36,false,expert,Valenzuela2023,,,
Ama-26_elbow-1-1,Ama-26_elbow-1,vapoxko,20,false,expert,Valenzuela2023,,,
HanKax-26_elbow-1-1,HanKax-26_elbow-1,baʂtunku,20,false,expert,Valenzuela2023,,,
Mat-26_elbow-1-1,Mat-26_elbow-1,mɨntʂinβuru,20,false,expert,Valenzuela2023,,,
MatMay-26_elbow-1-1,MatMay-26_elbow-1,mɨntsimpis,20,false,expert,Valenzuela2023,,,
ProTa-1_tree-1-1,ProTa-1_tree-1,akʷi,47,false,expert,Valenzuela2023,,,
Tac-1_tree-1-1,Tac-1_tree-1,aki,47,false,expert,Valenzuela2023,,,
ReyMar-1_tree-1-1,ReyMar-1_tree-1,ekená,47,false,expert,Valenzuela2023,,,
Aro-1_tree-1-1,Aro-1_tree-1,acui,47,false,expert,Valenzuela2023,,,
Mab-1_tree-1-1,Mab-1_tree-1,akwi,47,false,expert,Valenzuela2023,,,
Cav-1_tree-1-1,Cav-1_tree-1,akwi,47,false,expert,Valenzuela2023,,,
Ese-1_tree-1-1,Ese-1_tree-1,akwi,47,false,expert,Valenzuela2023,,,
War-1_tree-1-1,War-1_tree-1,akwi,47,false,expert,Valenzuela2023,,,
Ara-1_tree-1-1,Ara-1_tree-1,akui,47,false,expert,Valenzuela2023,,,
ProTa-2_tooth-1-1,ProTa-2_tooth-1,e,46,false,expert,Valenzuela2023,,,
ReyMar-2_tooth-1-1,ReyMar-2_tooth-1,e,46,false,expert,Valenzuela2023,,,
Sap-2_tooth-1-1,Sap-2_tooth-1,echee,46,false,expert,Valenzuela2023,,,
Mab-2_tooth-1-1,Mab-2_tooth-1,itsi,46,false,expert,Valenzuela2023,,,
Cav-2_tooth-1-1,Cav-2_tooth-1,e,46,false,expert,Valenzuela2023,,,
Ese-2_tooth-1-1,Ese-2_tooth-1,e,46,false,expert,Valenzuela2023,,,
War-2_tooth-1-1,War-2_tooth-1,e,46,false,expert,Valenzuela2023,,,
Tia-2_tooth-1-1,Tia-2_tooth-1,ese,46,false,expert,Valenzuela2023,,,
Cham-2_tooth-1-1,Cham-2_tooth-1,e,46,false,expert,Valenzuela2023,,,
Ara-2_tooth-1-1,Ara-2_tooth-1,ese,46,false,expert,Valenzuela2023,,,
ProTa-3_two-1-1,ProTa-3_two-1,beta,48,false,expert,Valenzuela2023,,,
Tac-3_two-1-1,Tac-3_two-1,beta,48,false,expert,Valenzuela2023,,,
ReyMar-3_two-1-1,ReyMar-3_two-1,mbeta,48,false,expert,Valenzuela2023,,,
Sap-3_two-1-1,Sap-3_two-1,beta,48,false,expert,Valenzuela2023,,,
Aro-3_two-1-1,Aro-3_two-1,beta,48,false,expert,Valenzuela2023,,,
Cav-3_two-1-1,Cav-3_two-1,beta,48,false,expert,Valenzuela2023,,,
Ese-3_two-1-1,Ese-3_two-1,beka,48,false,expert,Valenzuela2023,,,
War-3_two-1-1,War-3_two-1,beabué,48,false,expert,Valenzuela2023,,,
Tia-3_two-1-1,Tia-3_two-1,bikapiai,48,false,expert,Valenzuela2023,,,
Cham-3_two-1-1,Cham-3_two-1,béka,48,false,expert,Valenzuela2023,,,
ProTa-4_liver-1-1,ProTa-4_liver-1,takʷa,34,false,expert,Valenzuela2023,,,
Tac-4_liver-1-1,Tac-4_liver-1,e,34,false,expert,Valenzuela2023,,,
ReyMar-4_liver-1-1,ReyMar-4_liver-1,e,34,false,expert,Valenzuela2023,,,
Cav-4_liver-1-1,Cav-4_liver-1,e,34,false,expert,Valenzuela2023,,,
Ese-4_liver-1-1,Ese-4_liver-1,e,34,false,expert,Valenzuela2023,,,
War-4_liver-1-1,War-4_liver-1,e,34,false,expert,Valenzuela2023,,,
Ara-4_liver-1-1,Ara-4_liver-1,etákua,34,false,expert,Valenzuela2023,,,
ProTa-27_tofan-1-1,ProTa-27_tofan-1,pei,44,false,expert,Valenzuela2023,,,
Cav-27_tofan-1-1,Cav-27_tofan-1,pei,44,false,expert,Valenzuela2023,,,
Ese-27_tofan-1-1,Ese-27_tofan-1,e,44,false,expert,Valenzuela2023,,,
War-27_tofan-1-1,War-27_tofan-1,pio,44,false,expert,Valenzuela2023,,,
ProTa-6_bone-1-1,ProTa-6_bone-1,tʂau,5,false,expert,Valenzuela2023,,,
Tac-6_bone-1-1,Tac-6_bone-1,e,5,false,expert,Valenzuela2023,,,
ReyMar-6_bone-1-1,ReyMar-6_bone-1,e,5,false,expert,Valenzuela2023,,,
Cav-6_bone-1-1,Cav-6_bone-1,e,5,false,expert,Valenzuela2023,,,
Ese-6_bone-1-1,Ese-6_bone-1,e,5,false,expert,Valenzuela2023,,,
War-6_bone-1-1,War-6_bone-1,e,5,false,expert,Valenzuela2023,,,
ProTa-7_tongue-1-1,ProTa-7_tongue-1,ana,45,false,expert,Valenzuela2023,,,
Tac-7_tongue-1-1,Tac-7_tongue-1,y,45,false,expert,Valenzuela2023,,,
ReyMar-7_tongue-1-1,ReyMar-7_tongue-1,y,45,false,expert,Valenzuela2023,,,
Sap-7_tongue-1-1,Sap-7_tongue-1,eana,45,false,expert,Valenzuela2023,,,
Cav-7_tongue-1-1,Cav-7_tongue-1,y,45,false,expert,Valenzuela2023,,,
Ese-7_tongue-1-1,Ese-7_tongue-1,eyana,45,false,expert,Valenzuela2023,,,
War-7_tongue-1-1,War-7_tongue-1,y,45,false,expert,Valenzuela2023,,,
Tia-7_tongue-1-1,Tia-7_tongue-1,yana,45,false,expert,Valenzuela2023,,,
Ara-7_tongue-1-1,Ara-7_tongue-1,eána,45,false,expert,Valenzuela2023,,,
ProTa-8_hand-1-1,ProTa-8_hand-1,me,28,false,expert,Valenzuela2023,,,
Tac-8_hand-1-1,Tac-8_hand-1,e,28,false,expert,Valenzuela2023,,,
ReyMar-8_hand-1-1,ReyMar-8_hand-1,emechuja,28,false,expert,Valenzuela2023,,,
Sap-8_hand-1-1,Sap-8_hand-1,eme,28,false,expert,Valenzuela2023,,,
Aro-8_hand-1-1,Aro-8_hand-1,eme,28,false,expert,Valenzuela2023,,,
Cav-8_hand-1-1,Cav-8_hand-1,e,28,false,expert,Valenzuela2023,,,
Ese-8_hand-1-1,Ese-8_hand-1,e,28,false,expert,Valenzuela2023,,,
War-8_hand-1-1,War-8_hand-1,e,28,false,expert,Valenzuela2023,,,
Ara-8_hand-1-1,Ara-8_hand-1,emã,28,false,expert,Valenzuela2023,,,
ProTa-28_nighttomorrow-1-1,ProTa-28_nighttomorrow-1,meta,39,false,expert,Valenzuela2023,,,
Tac-28_nighttomorrow-1-1,Tac-28_nighttomorrow-1,mueta,39,false,expert,Valenzuela2023,,,
ReyMar-28_nighttomorrow-1-1,ReyMar-28_nighttomorrow-1,maita,39,false,expert,Valenzuela2023,,,
Sap-28_nighttomorrow-1-1,Sap-28_nighttomorrow-1,maetahe,39,false,expert,Valenzuela2023,,,
Cav-28_nighttomorrow-1-1,Cav-28_nighttomorrow-1,meta,39,false,expert,Valenzuela2023,,,
Ese-28_nighttomorrow-1-1,Ese-28_nighttomorrow-1,meka,39,false,expert,Valenzuela2023,,,
Ara-28_nighttomorrow-1-1,Ara-28_nighttomorrow-1,eméte,39,false,expert,Valenzuela2023,,,
ProTa-10_skin-1-1,ProTa-10_skin-1,biti,41,false,expert,Valenzuela2023,,,
Tac-10_skin-1-1,Tac-10_skin-1,e,41,false,expert,Valenzuela2023,,,
ReyMar-10_skin-1-1,ReyMar-10_skin-1,e,41,false,expert,Valenzuela2023,,,
Cav-10_skin-1-1,Cav-10_skin-1,e,41,false,expert,Valenzuela2023,,,
ProTa-11_fire-1-1,ProTa-11_fire-1,ti,23,false,expert,Valenzuela2023,,,
Tac-11_fire-1-1,Tac-11_fire-1,e,23,false,expert,Valenzuela2023,,,
ReyMar-11_fire-1-1,ReyMar-11_fire-1,ti,23,false,expert,Valenzuela2023,,,
Aro-11_fire-1-1,Aro-11_fire-1,etesi,23,false,expert,Valenzuela2023,,,
Cav-11_fire-1-1,Cav-11_fire-1,e,23,false,expert,Valenzuela2023,,,
ProTa-12_knee-1-1,ProTa-12_knee-1,da,31,false,expert,Valenzuela2023,,,
Tac-12_knee-1-1,Tac-12_knee-1,e,31,false,expert,Valenzuela2023,,,
ProTa-13_blood-1-1,ProTa-13_blood-1,ami,4,false,expert,Valenzuela2023,,,
Tac-13_blood-1-1,Tac-13_blood-1,ami,4,false,expert,Valenzuela2023,,,
ReyMar-13_blood-1-1,ReyMar-13_blood-1,ami,4,false,expert,Valenzuela2023,,,
Cav-13_blood-1-1,Cav-13_blood-1,ami,4,false,expert,Valenzuela2023,,,
ProTa-14_breast-1-1,ProTa-14_breast-1,aṭṣu,6,false,expert,Valenzuela2023,,,
ProTa-29_moon-1-1,ProTa-29_moon-1,badi,35,false,expert,Valenzuela2023,,,
Tac-29_moon-1-1,Tac-29_moon-1,badi,35,false,expert,Valenzuela2023,,,
ReyMar-29_moon-1-1,ReyMar-29_moon-1,mbandzi,35,false,expert,Valenzuela2023,,,
Sap-29_moon-1-1,Sap-29_moon-1,bari,35,false,expert,Valenzuela2023,,,
Aro-29_moon-1-1,Aro-29_moon-1,badi,35,false,expert,Valenzuela2023,,,
Cav-29_moon-1-1,Cav-29_moon-1,badi,35,false,expert,Valenzuela2023,,,
Ese-29_moon-1-1,Ese-29_moon-1,baʔi,35,false,expert,Valenzuela2023,,,
Cham-29_moon-1-1,Cham-29_moon-1,mái,35,false,expert,Valenzuela2023,,,
ProTa-16_you-1-1,ProTa-16_you-1,mi,49,false,expert,Valenzuela2023,,,
Tac-16_you-1-1,Tac-16_you-1,mi,49,false,expert,Valenzuela2023,,,
ReyMar-16_you-1-1,ReyMar-16_you-1,mibe,49,false,expert,Valenzuela2023,,,
Aro-16_you-1-1,Aro-16_you-1,mitya,49,false,expert,Valenzuela2023,,,
Cav-16_you-1-1,Cav-16_you-1,mi,49,false,expert,Valenzuela2023,,,
Ese-16_you-1-1,Ese-16_you-1,mi,49,false,expert,Valenzuela2023,,,
Ara-16_you-1-1,Ara-16_you-1,mikia,49,false,expert,Valenzuela2023,,,
ProTa-17_come-1-1,ProTa-17_come-1,be,11,false,expert,Valenzuela2023,,,
ProTa-18_i-1-1,ProTa-18_i-1,e,29,false,expert,Valenzuela2023,,,
Tac-18_i-1-1,Tac-18_i-1,e,29,false,expert,Valenzuela2023,,,
ReyMar-18_i-1-1,ReyMar-18_i-1,e,29,false,expert,Valenzuela2023,,,
Aro-18_i-1-1,Aro-18_i-1,ema,29,false,expert,Valenzuela2023,,,
Cav-18_i-1-1,Cav-18_i-1,e,29,false,expert,Valenzuela2023,,,
Ese-18_i-1-1,Ese-18_i-1,ea,29,false,expert,Valenzuela2023,,,
ProTa-19_flesh-1-1,ProTa-19_flesh-1,ɾami,24,false,expert,Valenzuela2023,,,
Tac-19_flesh-1-1,Tac-19_flesh-1,yami,24,false,expert,Valenzuela2023,,,
ReyMar-19_flesh-1-1,ReyMar-19_flesh-1,yami,24,false,expert,Valenzuela2023,,,
Aro-19_flesh-1-1,Aro-19_flesh-1,yami,24,false,expert,Valenzuela2023,,,
Cav-19_flesh-1-1,Cav-19_flesh-1,e,24,false,expert,Valenzuela2023,,,
Ese-19_flesh-1-1,Ese-19_flesh-1,eyami,24,false,expert,Valenzuela2023,,,
War-19_flesh-1-1,War-19_flesh-1,eyami,24,false,expert,Valenzuela2023,,,
Ara-19_flesh-1-1,Ara-19_flesh-1,éami,24,false,expert,Valenzuela2023,,,
ProTa-20_fat-1-1,ProTa-20_fat-1,ṭṣeri,21,false,expert,Valenzuela2023,,,
Tac-20_fat-1-1,Tac-20_fat-1,e,21,false,expert,Valenzuela2023,,,
Cav-20_fat-1-1,Cav-20_fat-1,e,21,false,expert,Valenzuela2023,,,
Ese-20_fat-1-1,Ese-20_fat-1,e,21,false,expert,Valenzuela2023,,,
Ara-20_fat-1-1,Ara-20_fat-1,ésey,21,false,expert,Valenzuela2023,,,
ProTa-21_fingernail-1-1,ProTa-21_fingernail-1,metiji,22,false,expert,Valenzuela2023,,,
Tac-21_fingernail-1-1,Tac-21_fingernail-1,e,22,false,expert,Valenzuela2023,,,
ReyMar-21_fingernail-1-1,ReyMar-21_fingernail-1,emechuja,22,false,expert,Valenzuela2023,,,
Cav-21_fingernail-1-1,Cav-21_fingernail-1,e,22,false,expert,Valenzuela2023,,,
Ese-21_fingernail-1-1,Ese-21_fingernail-1,e,22,false,expert,Valenzuela2023,,,
ProTa-22_footleg-1-1,ProTa-22_footleg-1,ta,25,false,expert,Valenzuela2023,,,
Tac-22_footleg-1-1,Tac-22_footleg-1,e,25,false,expert,Valenzuela2023,,,
Mab-22_footleg-1-1,Mab-22_footleg-1,itha,25,false,expert,Valenzuela2023,,,
Cav-22_footleg-1-1,Cav-22_footleg-1,awa,25,false,expert,Valenzuela2023,,,
ProTa-23_lipedge-1-1,ProTa-23_lipedge-1,kʷe,33,false,expert,Valenzuela2023,,,
Tac-23_lipedge-1-1,Tac-23_lipedge-1,e,33,false,expert,Valenzuela2023,,,
ReyMar-23_lipedge-1-1,ReyMar-23_lipedge-1,kwesa,33,false,expert,Valenzuela2023,,,
Cav-23_lipedge-1-1,Cav-23_lipedge-1,kwesa,33,false,expert,Valenzuela2023,,,
Ese-23_lipedge-1-1,Ese-23_lipedge-1,e,33,false,expert,Valenzuela2023,,,
ProTa-24_cheek-1-1,ProTa-24_cheek-1,tamu,10,false,expert,Valenzuela2023,,,
ReyMar-24_cheek-1-1,ReyMar-24_cheek-1,ebu,10,false,expert,Valenzuela2023,,,
Cav-24_cheek-1-1,Cav-24_cheek-1,tamu,10,false,expert,Valenzuela2023,,,
Ese-24_cheek-1-1,Ese-24_cheek-1,shemo,10,false,expert,Valenzuela2023,,,
ProTa-25_mouth-1-1,ProTa-25_mouth-1,kʷatʂa,36,false,expert,Valenzuela2023,,,
Tac-25_mouth-1-1,Tac-25_mouth-1,e,36,false,expert,Valenzuela2023,,,
ReyMar-25_mouth-1-1,ReyMar-25_mouth-1,e,36,false,expert,Valenzuela2023,,,
Sap-25_mouth-1-1,Sap-25_mouth-1,ecuacha,36,false,expert,Valenzuela2023,,,
Mab-25_mouth-1-1,Mab-25_mouth-1,ikwatsa,36,false,expert,Valenzuela2023,,,
Cav-25_mouth-1-1,Cav-25_mouth-1,e,36,false,expert,Valenzuela2023,,,
