ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Alignment,Shell,ConceptInSource
ProTa-40_transitivizer-1,,ProTa,40_transitivizer,-a,-a,a,Girard additionally lists -a(-) for the Warayo.,Valenzuela2023,41,,,,- a,1,TRANSITIVIZER
Tac-40_transitivizer-1,,Tac,40_transitivizer,-a(-),-a,a,None,Valenzuela2023,41,,,,- a,1,TRANSITIVIZER
ReyMar-40_transitivizer-1,,ReyMar,40_transitivizer,-a(-)/-,-a,a,None,Valenzuela2023,41,,,,- a,1,TRANSITIVIZER
Cav-40_transitivizer-1,,Cav,40_transitivizer,-a(-),-a,a,None,Valenzuela2023,41,,,,- a,1,TRANSITIVIZER
Ese-40_transitivizer-1,,Ese,40_transitivizer,-a(-),-a,a,None,Valenzuela2023,41,,,,- a,1,TRANSITIVIZER
ProTa-41_detransitivizerreflexive-1,,ProTa,41_detransitivizerreflexive,-ti,-ti,t i,None,Valenzuela2023,15,,,,t i,None,"DETRANSITIVIZER,REFLEXIVE"
Tac-41_detransitivizerreflexive-1,,Tac,41_detransitivizerreflexive,-ti,-ti,t i,None,Valenzuela2023,15,,,,t i,None,"DETRANSITIVIZER,REFLEXIVE"
Cav-41_detransitivizerreflexive-1,,Cav,41_detransitivizerreflexive,-ti,-ti,t i,None,Valenzuela2023,15,,,,t i,None,"DETRANSITIVIZER,REFLEXIVE"
Ese-41_detransitivizerreflexive-1,,Ese,41_detransitivizerreflexive,-ki,-ki,k i,None,Valenzuela2023,15,,,,k i,None,"DETRANSITIVIZER,REFLEXIVE"
ProTa-42_ergative-1,,ProTa,42_ergative,-ra,-ra,r a,Girard additionally lists -a for Warayo.,Valenzuela2023,18,,,,r a,None,ERGATIVE
Tac-42_ergative-1,,Tac,42_ergative,-a,-a,a,None,Valenzuela2023,18,,,,- a,None,ERGATIVE
Cav-42_ergative-1,,Cav,42_ergative,-ra,-ra,r a,None,Valenzuela2023,18,,,,r a,None,ERGATIVE
Ese-42_ergative-1,,Ese,42_ergative,-(y)a,-a,a,None,Valenzuela2023,18,,,,- a,None,ERGATIVE
ProTa-43_previouseventsamesubject-1,,ProTa,43_previouseventsamesubject,-ṭṣu,-ṭṣu,ts u,None,Valenzuela2023,38,,,,( - ) ts u ( - - ),None,"PREVIOUS EVENT, SAME-SUBJECT"
Tac-43_previouseventsamesubject-1,,Tac,43_previouseventsamesubject,-su,-su,s u,None,Valenzuela2023,38,,,,( - ) s u ( - - ),None,"PREVIOUS EVENT, SAME-SUBJECT"
Aro-43_previouseventsamesubject-1,,Aro,43_previouseventsamesubject,-tso,-tso,ts o,None,Valenzuela2023,38,,,,( - ) ts o ( - - ),None,"PREVIOUS EVENT, SAME-SUBJECT"
Cav-43_previouseventsamesubject-1,,Cav,43_previouseventsamesubject,-atsu~-tsu,-atsu,a ts u,None,Valenzuela2023,38,,,,( a ) ts u ( - - ),None,"PREVIOUS EVENT, SAME-SUBJECT"
ProTa-44_comitativealongwith-1,,ProTa,44_comitativealongwith,beta,beta,b e t a,"Girard additionally lists beta, beabué and béka for Sapibokona, Warayo and Chama respectively.",Valenzuela2023,8,,,,b e t a,24,"COMITATIVE,ALONG WITH TWO"
Tac-44_comitativealongwith-1,,Tac,44_comitativealongwith,beta,beta,b e t a,None,Valenzuela2023,8,,,,b e t a,24,"COMITATIVE,ALONG WITH TWO"
ReyMar-44_comitativealongwith-1,,ReyMar,44_comitativealongwith,mbeta/beta,mbeta,m.b e t a,None,Valenzuela2023,8,,,,m.b e t a,24,"COMITATIVE,ALONG WITH TWO"
Aro-44_comitativealongwith-1,,Aro,44_comitativealongwith,beta,beta,b e t a,None,Valenzuela2023,8,,,,b e t a,24,"COMITATIVE,ALONG WITH TWO"
Cav-44_comitativealongwith-1,,Cav,44_comitativealongwith,beta,beta,b e t a,None,Valenzuela2023,8,,,,b e t a,24,"COMITATIVE,ALONG WITH TWO"
Ese-44_comitativealongwith-1,,Ese,44_comitativealongwith,beka,beka,b e k a,None,Valenzuela2023,8,,,,b e k a,24,"COMITATIVE,ALONG WITH TWO"
