ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID	SUBGROUP	CONCEPTINSOURCE	SHELL
466	Araona	Two	beta	beta	b e t a		46	Tacanan	Two	24
467	Cavinena	Two	beta	beta	b e t a		46	Tacanan	Two	24
468	EseEjja	Two	beka	beka	b e k a		46	Tacanan	Two	24
469	Warayo	Two	beabué	beabué	b e a b u !é/e		46	Tacanan	Two	24
470	Tiatinawa	Two	bikapiai	bikapiai	b i k a p i a i		46	Tacanan	Two	24
471	Chama	Two	béka	béka	b !é/e k a		46	Tacanan	Two	24
152	Proto-Pano-Takana	You	mi	mi	m i		47		You	72
153	Proto-Pano	You	mi	mi	m i		47	Panoan	You	72
154	Kakataibo	You	miː	miː	m iː		47	Panoan	You	72
155	ShipiboKonibo	You	mia	mia	m i a		47	Panoan	You	72
156	Kapanawa	You	mia	mia	m i a		47	Panoan	You	72
157	Chacobo	You	mia	mia	m i a	object form	47	Panoan	You	72
371	Amawaka	You	miya	miya	m i j a		47	Panoan	You	72
372	Kaxinawa	You	mia	mia	m i a		47	Panoan	You	72
373	Marinawa	You	mia	mia	m i a		47	Panoan	You	72
374	Korubo	You	mi	mi	m i		47	Panoan	You	72
375	Matis	You	mi (minbi,mibi,min)	mi_	m i		47	Panoan	You	72
376	Matses	You	mi (minbi,mibi,min)	mi_	m i		47	Panoan	You	72
538	Proto-Takana	You	mi	mi	m i		47	Tacanan	You	72
539	Tacanan	You	mi-ke	mi-ke	m i + k e		47	Tacanan	You	72
540	Reyesano	You	mibe/mive	mibe	m i b e		47	Panoan	You	72
541	Araona	You	mitya	mitya	m i t j a		47	Tacanan	You	72
542	Cavinena	You	mi-kwana	mi-kwana	m i + kʷ a n a		47	Tacanan	You	72
543	EseEjja	You	mi-a	mi-a	m i + a		47	Tacanan	You	72
544	Arasa	You	mikia	mikia	m i k i a		47	Tacanan	You	72
